"","x"
"611","<U+0001F4F0>@perearagones reclama omplir les <U+0001F4E9>urnes per ""ser <U+270A>més forts"" i evitar que el <U+274C>PSC converteixi la Generalitat en una ""despatxet de la Moncloa""

Arrenquem la campanya amb @martarovira @martavilaltat @raquelsans @TeresaJorda #AlCostatDeLaGent

<U+0001F447>
https://t.co/DJOQOXJxGR"
"612","<U+0001F534> ARA, inici de campanya a #Sabadell. @julifernandez, alcalde 2015-2017 i candidat per Barcelona: «L'entorn metropolità és clau perquè la victòria d'@Esquerra_ERC sigui una realitat, perquè liderem el proper govern des de l'esquerra i des de l'honestedat». <U+270A> #AlCostatDeLaGent https://t.co/d01RzRPiKS"
"613","Tret de sortida a les eleccions del #14F a #Reus. Nosaltres, on sempre hem estat, #AlCostatDeLaGent <U+0001F46D><U+0001F49B> https://t.co/MrbIWpXSAf"
"614","Engeguem la campanya a Tortosa amb els candidats de l'Ebre. 
#alcostatdelagent és treballar per les Terres de l'Ebre!! https://t.co/XUL5MKWqbA"
"615","Les persones al centre.  Escollim la via àmplia on hi cap tothom. Llibertat<U+0001F397><U+FE0F>, igualtat <U+0001F51B>, feminisme<U+0001F49C>, acollida<U+264B>, ecologisme<U+267B><U+FE0F>. Nosaltres on sempre hem estat #alcostatdelagent https://t.co/C3eC9kI0Wp"
"616",".@raquelsans: ""Defensar la lluita feminista és estar al costat del 52% de la població d'aquest país, que són les dones. El feminisme no pot estar en les últimes files, ens hi va la vida!"". #14F #Mataró #AlCostatDeLaGent https://t.co/m3JzNTtprE"
"617","Seguint acte inici de campanya d’@Esquerra_ERC des de casa. Gran @TeresaJorda: Som aquí i per transformar el país, per canviar dinàmiques de fa massa temps. Som aquí per fer els nostres conciutadans un xic mes feliços. Amunt i crits! Amnistia i autodeterminació” #Alcostatdelagent https://t.co/VH6Umgdat2"
"618","Som aquí, al costat de la gent, per fer una República justa i feminista <U+0001F49C> https://t.co/aqw4XM6m6F"
"619","Ara, més que mai, i com venim fent de sempre, #alcostatdelagent https://t.co/OEUkUWt383"
"620","Al costat de la gent! @LlSalvado, @mjvinya, @IreneFornos, @alfons_me, @neusguiu, @raquelsans... Lo meu equip! https://t.co/AFjNe4ghkB"
"621","Des d'#Amposta iniciem la campanya electoral del #14F <U+0001F5F3> amb l'acte de penjada de cartells amb els candidats del Montsià @LlSalvado, @alfons_me i @neusguiu, acompanyats de l'alcalde de la ciutat @adamtomas i la regidora Cristina Sales.<U+270A><U+0001F3FB> #AlCostatDeLaGent https://t.co/Q9NkzQeGZE"
"622","Una de les companyes més espectaculars que he tingut al #Parlament. Constructiva, lluitadora i bona persona sempre i amb tothom.
Aquesta és la #Catalunya que volem, amb aquests valors a totes les mirades. @najat_driouech https://t.co/WxwbQwixUi"
"623","Tota una experiència compartir estona i xerrada amb Nesrin Abdullah i Nuri Mahmoud, portaveus de les #YPJ i #YPG. És impossible entendre la derrota d’ISIS i l’alliberament de Rojava sense ells. https://t.co/B2DJGPpTe4"
"624","Construir consensos. Plantar cara al feixisme. Garantir la seguretat del present, i les oportunitats del futur. Defensa del territori pq tothom desenvolupi el seu projecte de vida on decideixi. Feminisme per acabar amb les desigualtats que pateixen les dones. #AlCostatDeLaGent https://t.co/kOHdnzzCxC"
"625","Avui comencem la campanya electoral amb la #ViaÀmplia cap a la independència, cap a la República Catalana; al costat de la gent per ajudar-los i ser-ne útils, per la reconstrucció del país i amb la governança republicana com a bandera per fer-ho possible! Som-hi #alcostatdelagent https://t.co/URsXkRD7I4"
"626","Necessitem tots els recursos per sortir-nos-en sense deixar ningú enrere i la independència és l'única eina per millorar la vida de la gent.

Nosaltres, on sempre hem estat, #AlCostatDeLaGent. https://t.co/OGrtrjwWVC"
"627","<U+0001F3A5>[VÍDEO] @perearagones: ""Aquesta pandèmia ha capgirat les nostres vides i ha estroncat molts projectes. Però ni la pandèmia ni la repressió estroncaran la nostra determinació per fer possible la #RepúblicaCatalana, que és més necessària que mai"" #AlCostatDeLaGent https://t.co/wXlpperwlq"
"628","<U+0001F3A5>[VÍDEO] @martarovira: ""Malgrat alguns, en aquest moment tan greu, ens imposin unes eleccions i ens continuïn mantenint represaliats; ens hi deixarem la pell. Farem el que calgui per ajudar la gent, és el nostre compromís"" #AlCostatDeLaGent https://t.co/2VPHGym7BJ"
"629","<U+0001F3A5>[VÍDEO] @martavilaltat: ""Hi som per ajudar la gent, per ser útils <U+2705>, per reconstruir el país i seguir avançant cap a la independència. <U+270A> Perquè la República Catalana és la millor manera de ser #AlCostatDeLaGent"" https://t.co/uTF094WSWj"
"630","<U+0001F3A5> [VÍDEO] @TeresaJorda: ""Som aquí per ajudar la gent, com sempre <U+0001F46D><U+0001F46C>. Som aquí per ser útils a la gent, com mai. Som aquí, i estem convençuts que hem vingut a guanyar! <U+270A>""#AlCostatDeLaGent https://t.co/nedBEXrU97"
"631","<U+0001F3A5> [VÍDEO] @raquelsans: ""Ser #AlCostatDeLaGent és parlar de feminisme <U+0001F49C>. Per això, des d'@Esquerra_ERC crearem un departament d'Igualtat i Feminismes <U+270A>"" https://t.co/1CrpqGATZF"
"632","<U+0001F3A5> [VÍDEO] @LauraVilagrPons: ""Davant de les clavegueres de l'Estat, democràcia. Davant de l'amenaça, urnes <U+0001F5F3><U+FE0F>. I davant de l'intent d'acabar amb nosaltres, la victòria d'Esquerra Republicana! <U+0001F397><U+FE0F><U+270A>"" #AlCostatDeLaGent https://t.co/uP9gJPhwHp"
"633","<U+0001F3A5> [VÍDEO] @rogertorrent: ""Aquestes eleccions van d'aquells que van aplaudir i ajudar al 155 o d'amnistia, autodeterminació i la via àmplia. Sortim a guanyar!"" #AlCostatDeLaGent https://t.co/EgMbeBLKIs"
"634","<U+0001F3A5> [VÍDEO] @najat_driouech: ""On ells volen odi <U+274C> i discriminació, els hi responem: nosaltres estem al costat de la gent <U+0001F46B>. I estar al costat de la gent és estar contra el feixisme. Defensem una Catalunya cohesionada, plural i lliure <U+270A>"" #AlCostatDeLaGent https://t.co/SyAoDpLBOm"
"635","“Estar al costat de la gent és també plantar cara al feixisme!” @najat_driouech @Esquerra_ERC #alcostatdelagent https://t.co/6A6zF7libo"
"636","<U+0001F534>La mataronina @annasalicru, i candidata al Parlament a les eleccions del #14F, obra l'acte de campanya nacional d'@Esquerra_ERC des del Teatre Monumental

<U+0001F449>""Tenim clar que si guanyem al PSC a #Mataró, Esquerra Republicana guanyarà les eleccions a Catalunya. Som-hi!"" https://t.co/tL0Cnrbo9j"
"637","El TSJC i el PSOE ens obliguen a fer eleccions el #14F pels seus interessos. 

Que la resposta sigui una victòria independentista <U+0001F4AA>
#ViaÀmplia #JordàAmbGirona https://t.co/GkwIGC1XgF"
"638","Sempre amb tu fins on faci falta. Fins ara <U+0001F618><U+0001F618><U+0001F49C><U+0001F49B> https://t.co/NdTPkn7tdY"
"639","Denunciem davant la @EU_Commission i el @EUCouncil l'enèsima barbaritat de la Justícia espanyola. Espanya té un greu problema amb els drets fonamentals. La llibertat d'expressió i la legítima crítica al poder són pilars fonamentals de qualsevol democràcia. Amb tu, @PabloHasel. https://t.co/8SUDnx7xc4"
"640","Som-hi! COMENÇA LA CAMPANYA!
Podeu seguir en directe l'acte <U+0001F447>
https://t.co/OfVHAMRtLI

Som la via àmplia cap a la independència <U+0001F49A><U+0001F49C><U+0001F41C>"
"641","<U+26A0><U+FE0F> COMENÇA LA CAMPANYA!

<U+0001F534> Segueix en directe l'acte inicial amb @perearagones, @martarovira, @martavilaltat, @TeresaJorda,@raquelsans i molts més en aquest enllaç <U+27A1><U+FE0F> https://t.co/kg8rca09ro

No t'ho perdis!<U+0001F609>"
"642","A les 19h podeu seguir l'acte d'inici de campanya d'@Esquerra_ERC a <U+0001F4F2>https://t.co/wYs0fWxfmP !

Defensarem una República catalana lliure, justa, feminista i sostenible! 

Sortim a guanyar<U+270A> #FemLaViaÀmplia https://t.co/jk6UICOg61"
"643","Recordeu<U+0001F447><U+0001F3FD> https://t.co/uQzu0s75eG"
"644","<U+0001F3A5>[VÍDEO] #vicepresident @perearagones a @totesmoutv3: ""El PSC, a través d'una operació d'Estat, ha mantingut les eleccions el 14 de febrer, malgrat el que diuen els sanitaris"" https://t.co/6zW1G4g9Fh"
"645","El TC mai falla. Sempre disposat a retallar i limitar les eines per construir una societat millor, especialment aquelles que serveixen per ajudar als més vulnerables. https://t.co/ovEn5MTrZ6"
"646","<U+0001F5E3>Resum del dia:
1. Des dels Ajuntaments, des de la Diputació, des de la Delegació del Govern, apostem per una nova forma de liderar. Coral i cooperativa, amb tolerància 0 cap a la corrupció i basada en valors republicans de justícia social i igualtat d'oportunitats. #viaàmplia https://t.co/XsGivpvv0V"
"647","Contenta de poder-te veure i compartir campanya amb tu, Dolors; però no oblidarem que el 3r grau no és la #Llibertat i seguirem treballant incansablement per l’#Amnistia i l’autodeterminació! <U+270A><U+0001F3FB><U+0001F49C><U+0001F49B> https://t.co/GwFPklkpAg"
"648","Per més que ho intentin a cops de tribunal, no descansarem en la protecció i defensa dels nostres drets!  Pel dret a un habitatge digne i un país lliure de desnonaments!! https://t.co/qO7JtUDWKw"
"649","Posem la perspectiva de gènere i la lluita per la igualtat efectiva al centre. Un nou departament per acabar amb el patriarcat i construir una societat més justa. 

  https://t.co/bCa6jHIJt6"
"650","<U+0001F3EB> El #14F, els col·legis electorals obriran de 9 h a 20 h. Es recomana portar el vot preparat des de casa.

<U+2611><U+FE0F> Hem pres totes les precaucions per fer del vot un dret segur. Consulta les mesures adoptades per a unes eleccions segures: https://t.co/hitBcNrNcx

#infoEleccions2021 https://t.co/tYqSvpFEtx"
"651","Defensem la Llei dels lloguers, contra el recurs de @populares al Constitucional.

La norma  <U+0001F519> rebaixa i <U+2744><U+FE0F> congela els preus dels arrendaments.

<U+0001F9A0> Ara, amb la crisi de la #COVID19, és encara més necessària que mai.

<U+270B> Plantem cara als fons voltor i a la gentrificació! https://t.co/3V9uvDGFKe"
"652","Un gobierno un poco socialdemócrata utilizaría el estado de alarma contra la pandemia para recuperar los 60.000 millones del rescate bancario con un RDL de urgencia o para NO PAGAR estos más de 4.000 M de dinero público que va costará el caso Castor.

https://t.co/aAuo1cyiIV"
"653","Avui podeu seguir l'acte d'inici de campanya d'@Esquerra_ERC a Mataró  https://t.co/pL37DZWYG5, a les 19h amb Pere Aragonès, Marta Rovira, Marta Vilalta, Raquel Sans, Teresa Jordà, Laura Vilagrà, Roger Torrent, Najat Driouech, Mònica Palacín i Anna Salicrú
#14F #ViaÀmplia https://t.co/nO50C9uMD9"
"654","A l'estat Espanyol existeix la llibertat d'expressió i tant! Això sí, sempre que no molestis al poder. Democràcia de cartó pedra. Amb tu @LlibertatHasel ens en sortirem! https://t.co/ZolaSnZzFW"
"655","<U+0001F4C3>@ChakirelHomrani: ""Les dades de l'EPA de 2020 no són bones, però l'augment de la població ocupada i activa de l'últim trimestre és un bri d'esperança"".

Llegeix el comunicat<U+0001F447>
https://t.co/2mpPn6O6yd"
"656","Torno a 3er grau penitenciari. Primer cap de setmana amb família i amistats a casa. Després a treballar, i a defensar els drets socials i nacionals, amb les conviccions fermes.
Justícia torna a atorgar el tercer grau als presos polítics https://t.co/U1CJw6h2gY vía @elpuntavui"
"657","Si les dones del món rural volem les mateixes oportunitats, necessitem un equilibri territorial que incorpori  també la dimensió de gènere en aquelles polítique que ens afecten. https://t.co/n6G81aTc4K"
"658","Per unes polítiques transversals, amb pressupost, per combatre les discriminacions i les violències i poder garantir una igualtat real... és necessari elevar les polítiques d’Igualtat i Feminismes al rang de conselleria.

I això, @Esquerra_ERC, ho volem.

https://t.co/eGe7ZaOjF4"
"659","<U+0001F3A5>[VÍDEO] @JnnDiaz, sobre la proposta d'@Esquerra_ERC de crear un departament d'Igualtat i Feminismes <U+0001F49C>: ""La perspectiva de gènere no pot ser la germana petita de la Generalitat<U+270A>"" https://t.co/mOw6C5zNyr"
"660","Llegará el día que no tendrán jueces para pararlos. https://t.co/goGAZEIB5g"
"661","<U+0001F4C4> El conseller @bernatsole garanteix a la taula de partits que els col·legis i les meses electorals seran espais segurs el #14F.

<U+2139><U+FE0F> Als membres de les meses se’ls oferirà fer-se un test d’antígens i se’ls proveirà d’EPIs durant la franja de 19 a 20h.

https://t.co/baz36v19sz"
"662","Cap classificació de cap presó ni cap resolució de cap tribunal NO podrà resoldre cap conflicte polític."
"663","<U+0001F4F2>Aquest vespre! 
El podeu seguir telemàticament des de https://t.co/Q3ZugR8xwp
#Viaàmplia https://t.co/JdkGmPbXfz"
"664","Esquerra dice NO a este botín regalado al IBEX. https://t.co/xDgAtxW5Yq"
"665","El feminisme<U+0001F49C> per canviar-ho tot. I al Govern, també: de forma transversal per capgirar <U+0001F504>les polítiques públiques i donar-hi <U+2705>perspectiva de gènere. 

Volem feminitzar la política, i que els privilegis passin a ser <U+270A>drets per a tothom 

Així ho farem <U+0001F447> https://t.co/c3Lri5pgkE"
"666","<U+0001F3A5>[VÍDEO] @gabrielrufian sobre el tercer grau als #presospolítics: “Ningún tipo de celebración porque se cumplimente con un régimen penitenciario. Son la imagen viva de la represión <U+274C> o de un poder judicial y otros poderes fácticos que le han declarado la guerra a unas ideas” https://t.co/PAVvaT2aYc"
"667","“ERC crearà una conselleria d'Igualtat i Feminismes si governa la Generalitat” https://t.co/FyKVOY4pUm @Esquerra_ERC @ERC_dones #compromísrepublicà"
"668","Que guanyi l'independentisme d'esquerres per que el país hi guanyi. Majoria incontestable, gir social, govern republicà i passos clars: #Amnistia, Autodeterminació, República. 

El capítol complert de @LaFabricaRufian amb @perearagones : https://t.co/cYoSbllA9c #PrenemElRelleu https://t.co/2ydENTY4r7"
"669","Se debate hoy en el @Congreso_Es el ‘RDL 36/2020, por el que se aprueban medidas urgentes para la modernización de la Administración Pública y para la ejecución del Plan de Recuperación, Transformación y Resiliencia’

<U+25B6><U+FE0F> El GP Republicano votaremos NO

Abro hilo para explicarlo<U+0001F447><U+0001F3FF> https://t.co/kiwPg39nkU"
"670",".@georginaoliva:""No serveix de res tots els esforços que fem des de Generalitat, ajuntaments, entitats, sindicats i sectors econòmics, si després els estem abocant a la marginació per no modificar el reglament d'estrangeria, que demana condicions impossibles per a la residència"". https://t.co/EAGJ8mlctm"
"671","El Vicepresident del @govern i candidat a la presidència per @Esquerra_ERC el #14F, @perearagones, a @LaFabricaRufian.

""Deep state"", espies, guerra bruta, diàleg, i més. #LFPereAragonès

No te'l perdis i subscriu-te al nostre canal de @YouTube <U+0001F447>
https://t.co/jnl4IafnZb https://t.co/V446XGSLKg"
"672","<U+0001F3A5>[VÍDEO] #vicepresident @perearagones a @LaFabricaRufian: ""Amb el PSC no podem anar ni a la cantonada <U+274C>"" https://t.co/4EcILZn6YG"
"673","4<U+FE0F><U+20E3>Taula de partits al #Parlament eleccions #14F.
Objectiu:
<U+2705> compartir informació de la situació actual, Salut SG @mramentol i Exteriors @ictlogist 
<U+2705> establir acords entre els diferents partits per tal de garantir un dret fonamental en les millors condicions.
Avui telemàtica. https://t.co/LLIkYA5Mfo"
"674","Això és una broma de mal gust.
El Sistema de @salutcat està preparat per la vacunació. El candidat @salvadorilla havia de demostrar la seva capacitat com a Ministre i ha quedat molt lluny. Només retards i falta de vacunes. Està insinuant que podia i no ho ha fet expressament? https://t.co/JpTLPkT3p9"
"675","“Vulneraciones de derechos en la Frontera Sur: Canarias y Melilla” https://t.co/J3UJQ4bnHG"
"676","Aquest vespre ens trobem amb la gent del Pirineu i de l’Aran!
I amb moltes ganes de compartir amb @AntoniFlores7 i @xescoviaplana el compromís d’ERC amb el territori <U+0001F91D>
#GovernançaRepublicana https://t.co/1IBGrAUDye"
"677","<U+0001F4F8> El conseller @bernatsole participa a la reunió telemàtica de la taula de partits per al #14F des del @parlamentcat.

També hi assisteixen el secretari general, @AleixVillatoro; el secretari de Transparència i Govern Obert, @jordifoz; i el director general @ictlogist https://t.co/zAMFStepHM"
"678","Ho trobo tan GREU que no pot ser veritat!!!!!!!!!!!!
<U+0001F5E3> El secretari de Salut Pública, Dr. Josep Maria Argimon: 'Cada dia les dificultats són més grans. Aquesta setmana les vacunes de Moderna no han arribat, Pfizer n'ha enviat menys i d'Astrazeneca encara no en sabem res' https://t.co/sKUKKsxMbz"
"679","Tot el suport i força @larosapou 
Coses així no haurien de passar.
Moltes gràcies per tot la feina feta! https://t.co/eZpCHaZk4F"
"680","Sempre és un plaer parlar amb @gabrielrufian però fer-ho a La Fàbrica és tot un repte. Aquí teniu l'entrevista! https://t.co/Zmx3CA5hY4"
"681","<U+0001F3A5>[VÍDEO] #vicepresident @perearagones: ""Ante la tercera ola y el caos de las vacunas, Illa ha estado más preocupado de preparar la campaña electoral que la campaña de vacunación. En un momento de dificultad no <U+274C> se pueden dejar las responsabilidades"" https://t.co/DPWzC2kThh"
