"","x"
"109","El islamismo crece en Gerona un 5% en un año, sumando más de 90.000 fieles.

<U+0001F468><U+200D><U+0001F469><U+200D><U+0001F467><U+200D><U+0001F466> Nuestro modo de vida está amenazado por la islamización de Cataluña.

Seremos el muro de contención <U+0001F4AA><U+0001F1EA><U+0001F1F8>

#StopIslamización <U+0001F6AB><U+0001F54C>

https://t.co/MegCd2tgWu"
"110","El separatismo arrastra a los catalanes hacia la República Islámica de Cataluña.

<U+2705> VOX frenará la islamización de Cataluña.
<U+2705> VOX combatirá las políticas multiculturales.
<U+2705> VOX recuperará la seguridad en los barrios.

<U+0001F6AB><U+0001F54C> #StopIslamización https://t.co/NeDTJZxMf7"
"111","<U+274C> Cataluña implanta la religión islámica en las aulas catalanas.

<U+274C> Cataluña alberga la mitad de las mezquitas fundamentalistas de España.

<U+274C> Cataluña es la comunidad con más detenidos este año por terrorismo islamista. 

<U+0001F1EA><U+0001F1F8> Con VOX<U+0001F447><U+0001F3FB>

#RecuperemosCataluña #STOPIslamización https://t.co/3Lq4Ou9Twf"
"112","La Generalidad impone el islam en los colegios públicos mientras veta el español.

No permitiremos que sometan a nuestros niños al yugo del islam y sus mandatos coránicos que son contrarios a nuestra cultura y modo de vida.

#StopIslamización <U+0001F6AB><U+0001F54C>

https://t.co/cdMflnESH6"
"113","Los yihadistas que planeaban un atentado en Barcelona llegaron en patera a Almería y cruzaron el país en coche.

¡Los políticos que les permiten la entrada son culpables! 

#StopIslamización <U+0001F6AB><U+0001F54C>

https://t.co/5SIjLokuQh"
"114","Responsabilizamos a todos los partidos políticos por haber promovido la peligrosa islamización de Cataluña. Desde ERC al PP. 

Son culpables de la inseguridad ciudadana y la degradación de los barrios catalanes. 

Protejamos Cataluña <U+0001F4AA><U+0001F1EA><U+0001F1F8>, #StopIslamización<U+0001F6AB><U+0001F54C> https://t.co/ujk415rQVs"
"115","<U+26A0><U+FE0F> Cataluña es ya la segunda comunidad con más 'menas' tutelados por la administración (1977). Sin contar los ex tutelados que ya gozan de prebendas económicas.

Barcelona es un fiel reflejo de lo que conlleva la presencia de esta inmigración descontrolada.

<U+274C> #StopIslamización https://t.co/T5rigb8Xhu"
"116","<U+0001F54B> La islamización perpetrada por el separatismo ha convertido Cataluña en un peligroso refugio para los yihadistas y el fundamentalismo islámico.

<U+2705> Nos comprometemos a cerrar las mezquitas fundamentalistas.

Protegeremos Cataluña <U+0001F4AA><U+0001F1EA><U+0001F1F8>, #StopIslamización<U+0001F6AB><U+0001F54C> https://t.co/kiyveFU8W3"
"117","Según Interior, Cataluña registra 1 de cada 4 detenciones de islamistas en España.

Desde el 2019 se han expulsado a 17 imanes por su alto grado de radicalización. Suponían un peligro para la Seguridad Nacional.

Han convertido Cataluña en un foco de yihadismo.

#StopIslamización https://t.co/kb63smoBLY"
"118","El 10 de diciembre advertimos en el Congreso del grave riesgo que lleva asociada la inmigración ilegal e invasiva procedente del Magreb. 

TODOS los demás partidos negaron la evidencia. TODOS rechazaron nuestra propuesta para defender fronteras.

<U+0001F6AB><U+0001F54C><U+0001F54B> #StopIslamización https://t.co/sFRPpJxQ88"
"119","Nos hablan de laicismo, pero implantan el islam en las aulas.

Nos hablan de pluralismo, pero la libertad es cada vez más reducida.

Nos hablan de convivencia, pero los vecinos han tenido que organizarse para defenderse. 

#StopIslamización

¡Recuperemos Cataluña! https://t.co/sHQl9jaR7m"
"120","Los patriotas somos más fuertes que nunca. Entraremos en el Parlament de Catalunya para desalojar a la mafia separatista y recuperar nuestra libertad.

Que los terroristas callejeros pierdan toda esperanza: 
Girona és casa nostra i no l’abandonarem <U+0001F1EA><U+0001F1F8>

#RecuperemosCataluña https://t.co/XBgv4Ssrcm"
"121","¡Nuestros productores agrarios están abandonados!

La izquierda y el separatismo son la principal amenaza para el campo y nuestros trabajadores.

¡Con VOX no estáis solos!

<U+0001F4E2> #RecuperemosCataluña https://t.co/q0Fxat8K5q"
"122","<U+0001F534><U+0001F534><U+0001F534>ÚLTIMA HORA: @ANVAC_ presenta la primera querella contra @salvadorilla por la covid-19 tras dejar de estar aforado en el Supremo. Esto es estrenarse por la puerta grande, judicial claro!!!  @miguelpr83 https://t.co/oI4t8YUOUA vía @libertaddigital"
"123","1. @MonasterioR afirma que los MENAS son un colectivo especialmente violento.

2. Los informes de @Policia afirman que abrir un centro de MENAS en Casa de Campo ha supuesto un incremento criminal del 611%.

3. La izquierda se indigna muy fuerte.

Adivinad qué votarán los vecinos."
"124","<U+0001F4E2> ""Queremos trabajar"" es el grito desesperado de los comerciantes ambulantes que exigen, tanto al alcalde de Valencia Joan Ribó como al presidente Ximo Puig, que les dejen abrir sus negocios, como ocurre con los comercios cerrados.

Nuestros diputados han estado con ellos <U+0001F447> https://t.co/T5HNIL0Wm4"
"125","12 MEDIDAS URGENTES PARA LOS TRABAJADORES DE ESPAÑA (Hilo)<U+0001F447><U+0001F3FB>

<U+0001F449><U+0001F3FB>Medida 1
<U+0001F449><U+0001F3FB>https://t.co/HSTsKSpsTq https://t.co/YkzbA7IbQ0"
"126","<U+0001F534><U+0001F534><U+0001F534>ÚLTIMAS NOTICIAS
La Asociación Nacional de Víctimas y Afectados por el Coronavirus ANVAC ha presentado este miércoles una querella contra el exministro de Sanidad, Salvador Illa y y el director del CCAES, Fernando Simón.
<U+2B07><U+FE0F><U+2B07><U+FE0F>
https://t.co/T6owWdhUqi"
"127","(1/5) ""A diciembre de 2020, 21.000 ilegales habían llegado a las Canarias. Un incremento de más de un 900% con respecto a 2019 y de un 5.000% si comparamos con datos de 2017"".

Disenso presenta su primer informe sobre el fracaso del multiculturalismo.

https://t.co/VcevpaaWip"
"128",".@VOX_Congreso  denuncia a @PabloIglesias  ante el Tribunal Supremo por ""opacidad"" en la concesión de dinero a asociaciones sociales durante la pandemia https://t.co/FxsyIzQrzv"
"129","<U+0001F4F0> Bruselas investigará los abusos a menores en Baleares gracias a una petición apadrinada por VOX https://t.co/6CH29sYWfD"
"130","No puedes visitar a la familia y a duras penas puedes mantener el negocio abierto por las severas restricciones, pero sí te permiten acudir a sus mítines políticos para verles a ellos.

Separatismo es egoísmo y ruina.

#RecuperemosCataluña https://t.co/1kVxWYZG0C"
"131","<U+203C><U+FE0F> #ÚLTIMAHORA | El Parlamento Europeo exige explicaciones al Gobierno por los abusos a menores tutelados en Baleares.

La iniciativa apadrinada por @VOX_Europa_ ha salido adelante <U+0001F4AA>

PSOE y Podemos han vuelto a votar en contra. Mucho tienen que ocultar. 
https://t.co/ym7fWg6Yia"
"132","<U+0001F4FA> @Macarena_Olona sobre la invasión migratoria en Canarias:

""Es aterrador, muestra la distancia infinita entre la calle y la clase política"".

""Los inmigrantes ilegales están siendo utilizados por mafias del tráfico de personas con las que el Gobierno colabora"".

<U+2B07><U+2B07><U+2B07> https://t.co/KswGX56IpA"
"133","<U+0001F4FA> @Macarena_Olona retrata en @Gato_directo la hipocresía de la izquierda:

""Los mismos que impulsan una ley de protección a la infancia son los que han abandonado a las menores abusadas y prostituidas en Baleares y han impedido que se investigue"". https://t.co/qiAtVD6bQD"
"134","<U+0001F4FA> @Macarena_Olona explica en @Gato_directo la posición de VOX sobre la vacuna:

""Nosotros estamos en contra de la vacunación obligatoria, defendemos la libertad del individuo para decidir si se vacuna o no"".

""El Gobierno debe cumplir con los ciudadanos que quieran vacunarse"". https://t.co/q9OOJPPofx"
"135","Granada en el corazón de toda España #Granada #Terremoto https://t.co/kI4CW7JLeU"
"136","Muchos cuentistas de estos importados por los progres, financiados forzosamente por los sufridos españoles, y repartidos por toda la geografía nacional.

Y mientras tanto guardias y policías siempre abandonados  por los partidos progres cuando tratan de protegernos a todos. https://t.co/yMUJYR7rrE"
"137","Menos mal que está grabado, sino el PSOE y Podemos ya estarían hablando de racismo estructural.

¡Gracias agentes por proteger a los españoles! https://t.co/zlEDfY71za"
"138","¿Sólo un chiringuito feminista menos?

Poco nos parece, seguiremos <U+0001F4AA><U+0001F1EA><U+0001F1E6> https://t.co/pLIQ1Hz9PY"
"139",".@CsMadridCiudad se supera y se rectifica a sí mismo. Vota a favor de eliminar el mural femimarxista radical en @JMDCiudadLineal y, en el Pleno de @MADRID, junto a la izquierda, vota en contra.
La veleta naranja, más veleta que nunca... https://t.co/MQlCVDVD6g"
"140","<U+203C><U+FE0F> #ÚLTIMAHORA | El Parlamento Europeo exige explicaciones al Gobierno por los abusos a menores tutelados en Baleares.

La iniciativa apadrinada por @VOX_Europa_ ha salido adelante <U+0001F4AA>

PSOE y Podemos han vuelto a votar en contra. Mucho tienen que ocultar. 
https://t.co/ym7fWg6Yia"
"141","El parlamento balear se negó a investigar el abuso sexual a menores tutelados por el gobierno. El parlamento español -¡qué vergüenza!- también. Pues VOX ha logrado que lo haga el Parlamento europeo.
¡Qué orgulloso puede estar todo VOX de esta gesta!

https://t.co/H9BgT9mXoP"
"142","¿Sólo un chiringuito feminista menos?

Poco nos parece, seguiremos <U+0001F4AA><U+0001F1EA><U+0001F1E6> https://t.co/pLIQ1Hz9PY"
"143","Menos mal que está grabado, sino el PSOE y Podemos ya estarían hablando de racismo estructural.

¡Gracias agentes por proteger a los españoles! https://t.co/zlEDfY71za"
"144","Hoy, @CiudadanosCs se ha ganado su apodo: la veleta naranja. En @JMDCiudadLineal vota SI a nuestra propuesta de retirar el mural femimarxista radical y en Pleno ordinario con la izquierda vota NO.
Equidistancia vacía de principios y valores, no son leales ni con los suyos... https://t.co/HGKy69C2DP"
"145","<U+0001F538>Rocío Monasterio, portavoz de Vox: ”Yo no veo a las feministas estas que nos ponen murales en Ciudad Lineal hablar y manifestarse porque las educadores que están en los centros de MENAS son acosadas”.

#LaHoraMonasterio

https://t.co/KGStOImR5c https://t.co/MxueC3zfLO"
"146","No es que yo sea futurólogo; es que a estos progrejetas se les ve venir de lejos! https://t.co/JasDEwBRSy"
"147","Basta de #HostigarAlHostelero cerrar arruina a miles de familias. Pongamos todos los recursos en prevenir los contagios, fortalecer la sanidad y atender la emergencia social. https://t.co/yCGwgeqwWL"
"148","Más globalismo y más fronteras abiertas, todas menos las de China.

Llevamos meses denunciando la responsabilidad del partido comunista chino en la expansión del virus para debilitar las economías occidentales e imponer su agenda.

¡China es culpable! ¡China debe pagar! https://t.co/yXsuCBEvoU"
"149","Unos apuntan desde los sillones y otros ejecutan en la calle. Los hay nerviosos porque saben que VOX entrará con fuerza en el Parlamento de Cataluña, pero ya es tarde para ellos. Seguimos trabajando. https://t.co/DSutPUl9xs"
"150","Podemitas criticando a un ministro de su gobierno social-podemita.

Son el Gobierno del bulo y de la pantomima. https://t.co/YoqzRg1np8"
"151","<U+0001F534> DIRECTO: Mesa redonda sobre Ecuador, democracia y relaciones con Europa. ¿Apertura o involución al narcosocialismo?

<U+0001F1FB><U+0001F1EA><U+0001F1EA><U+0001F1FA> Organiza @hermanntertsch y participan @vicpiedra, @etorrescobo y @gabricalderon.

<U+0001F449> Puedes seguirlo ya a través de este enlace: https://t.co/vA2LX90V4K"
"152","<U+0001F1EA><U+0001F1E8> Ecuador, democracia y relaciones con Europa <U+0001F1EA><U+0001F1FA> https://t.co/FgLwnAUe1d"
"153","<U+0001F5A5> Intervenciones de @ivcanovas en Catalunya Opina Youth de @TeveCat 

<U+0001F5E3> “Nada será igual cuando VOX ponga un pie en el Parlament, nadie duda que se acabará la persecución a los catalanes no separatistas, que se abordarán los problemas de la inseguridad y la inmigración ilegal.” https://t.co/FndSWJB6wn"
"154","El separatismo ha abandonado a los productores catalanes. 

La actividad agraria y ganadera es esencial en todas las provincias.

Llevaremos su voz y sus reclamaciones al parlamento catalán.

¡Recuperemos la industria y el sector primario!

#RecuperemosCataluña https://t.co/vaHsqBuEp9"
"155","Los barrios más humildes de Canarias se han visto traicionados por un gobierno que sigue promoviendo la invasión.

El gobierno de Sánchez es responsable directo de todos los delitos y violencias que se están perpetrando. https://t.co/rlIYYjZJ8j"
"156","Más globalismo y más fronteras abiertas, todas menos las de China.

Llevamos meses denunciando la responsabilidad del partido comunista chino en la expansión del virus para debilitar las economías occidentales e imponer su agenda.

¡China es culpable! ¡China debe pagar! https://t.co/yXsuCBEvoU"
"157","""Es un honor estar en la vanguardia de la defensa de los mejores valores que nos han dado nuestros padres"" https://t.co/atgIwSOeOQ"
"158","<U+0001F4FA> @monasterioR explica en @LaHoraTVE nuestra oposición a los confinamientos y cierres de negocios:

""Reactivar la economía es fundamental y cerrar la hostelería es mandar a la gente al paro"".

<U+2B07> Hilo con sus intervenciones <U+2B07> https://t.co/7W0irIBA26"
"159","Esta historia comienza el 18 de enero de 2021 a las 15.30 horas (aunque en realidad se remonta a mucho antes). Esta historia es (sólo) una más de las muchas que en @VOX_Congreso podríamos contar sobre ese mundo llamado ‘los medios de comunicación’. Empezamos… https://t.co/nRCC1tx9f3"
"160","Los medios de comunicación ""privados"" subvencionados por el Gobierno, ocultarán esto

Los dictados de sus amos políticos de izquierda o derecha y el miedo a perder paguitas que les dan con nuestro dinero les hace ocultar que VOX es la única alternativa

#SoloQuedaVox 

HILO <U+0001F447><U+0001F447> https://t.co/gnr5RBHzse"
"161","Hoy, los concejales de Más Madrid, lucen una camiseta que reza ""Luz para Cañada ya"", falta una parte importante de texto; ""desconexión de cultivos ilegales para poder hacerlo, ya"". No todo es demagogia y sectarismo, una verdad a medias es una mentira. https://t.co/ODvjQwL8WG"
"162","<U+0001F4FA> @monasterioR ""No me extraña que el señor Illa huya. Imagínese lo que es gobernar con el presidente Sánchez o con los datos del señor Simón que no acierta una"". https://t.co/0fzlb1PFIl"
"163","<U+0001F4FA> @monasterioR ""Yo no veo a las feministas estas que nos ponen murales en Ciudad Lineal hablar y manifestarse porque las educadores que están en los centros de menas son acosadas"". https://t.co/4koPTHqLeD"
"164","<U+0001F4FA> @monasterioR ""No estamos dedicando los recursos a lo que es importante, a la gestión y lo estamos dedicando a montar conferencias feministas que ahora mismo no son fundamentales. En tema de prioridad"". https://t.co/xz3m8Ip0Oi"
"165","<U+0001F4FA> @monasterioR ""Hay que recuperar Cataluña. Hay que sacarla adelante. Hay un trabajo ingente porque, por desgracia, han destruido muchísimo. Nosotros venimos a construir"". https://t.co/NzX2DqF8pT"
"166","<U+0001F4FA> @monasterioR explica en @LaHoraTVE nuestra oposición a los confinamientos y cierres de negocios:

""Reactivar la economía es fundamental y cerrar la hostelería es mandar a la gente al paro"".

<U+2B07> Hilo con sus intervenciones <U+2B07> https://t.co/7W0irIBA26"
"167","Miles de empresas se han largado de Cataluña hartas del “procés”, de las mordidas tipo 3%, de los impuestos más altos de España y una burocracia asfixiante. Los separatistas juegan sin rubor con el pan de la gente. No les puede salir gratis.

#RecuperemosCataluña 
#Vox"
"168","El diputado de @vox_es José María Sánchez combina una lección de #MatemáticasParaProgres y de Derecho Constitucional a ERC y a Bildu en menos de un minuto: “salen ustedes a un golpe de estado cada 40 años... sucesores de terroristas... inconstitucionales hasta la médula” <U+0001F923> https://t.co/HMCIharCTN"
"169","Ante la mentira y el engaño, estas palabras de @Macarena_Olona deben ser escuchadas y difundidas. #SeréisJuzgados
https://t.co/JyeyUiG7VI"
