"","x"
"572","Ben tornats! Vosaltres sou – juntament amb @dolorsbassac i @ForcadellCarme- el nostre referent per no defallir i seguir lluitant per l’amnistia, la fi de la repressió, el retorn dels exiliats i per poder exercir el dret a l’autodeterminació.
#LlibertatPresosPoliticsiexiliats https://t.co/tL82r4Mojp"
"573","En aquest nou 3r grau hi tornarà a haver tres coses immutables. 
1. L’obsessió de la Fiscalia (“de quien depende la Fiscalía?”) xq renunciem a les nostres idees legítimes.
2. La voluntat de venjança del Suprem. 
3. La nostra determinació granítica: no ens rendirem mai. Mai. https://t.co/PTofCoWkZ9"
"574","<U+0001F3A5> @jordialapreso: ""Faci el que faci la Fiscalia i decideixi el que decideixi el Tribunal Suprem, nosaltres continuarem lluitant pel reconeixement de l'amnistia com l'única via possible per resoldre aquest conflicte polític que fa massa temps que dura""

#FreeTothom<U+0001F397> https://t.co/mznkgXqSmQ"
"575","<U+0001F3A5> @jordialapreso: ""Ahir va fer 1.200 dies que estic a la presó, el tercer grau no és cap privilegi, és l'exercici del dret penitenciari. Dir el contrari és manipular i cridar a una situació de conflicte i de venjança""

#FreeTothom<U+0001F397> https://t.co/nHBr20e3rF"
"576","<U+0001F3A5> conseller @joseprull: ""Hi ha 3 qüestions que no canvien: la voluntat la venjança del Suprem; que la Fiscalia tornarà a demanar que ingressem a la presó per sotmetre'ns a un tractament per canviar les nostres idees; i la nostra determinació. No ens rendirem mai""

#FreeTothom<U+0001F397> https://t.co/p4RoyTXXbl"
"577","<U+0001F3A5> conseller @jorditurull a la sortida de Lledoners: ""Ja sabem com actua la Fiscalia, què en podem esperar? La fiscalia ens volia ajupits i rendits, però estarem dempeus i actius tots els dies que estiguem fora i dins de la presó""

#FreeTothom<U+0001F397> https://t.co/MAzppwvaYe"
"578","Amics, gaudiu de la família i la gent que més us estima, així hauria de ser cada dia. Volem la vostra llibertat.

#Amnistia
#FreeTothom https://t.co/yrfBpsv01G"
"579","Ben tornats a casa vostra, amb la vostra família i els vostres amics. És on hauríem de ser si hi hagués justícia. Però ni n'hi ha, ni se l'espera. Per això cal lluitar i mantenir la posició davant dels qui no s'aturen (ni s'aturaran) per impedir la llibertat de Catalunya. https://t.co/I0INwY1IAE"
"580","La vostra força, determinació i coratge ens marca el camí. #LlibertatPresosPoliticsiexiliats https://t.co/8faLDO49F9"
"581","<U+0001F4F7> Els nostres companys presos polítics surten de Lledoners en aplicació del 3r grau.

No és cap privilegi ni benefici, és un dret penitenciari que els correspon i que ja els va ser revocat pel Suprem.

I tampoc no és la llibertat, l'única solució és l'#Amnistia <U+203C><U+FE0F>

#FreeTothom<U+0001F397> https://t.co/tmCWrV1XBX"
"582","Som-hi!!! https://t.co/9gyUcZancm"
"583","<U+0001F3A5> @LauraBorras a #DBTLaVanguardia: ""Nosaltres el que volem és viure amb plenitud, plenitud nacional i plenitud social. Per això vam votar 'NO' a la investidura de @sanchezcastejon i als #PGE2021, perquè ja sabíem que incompliria el que sistemàticament ha incomplert"" https://t.co/DKV6ETnZdH"
"584","<U+0001F3A5> @LauraBorras a #DBTLaVanguardia a Jéssica Albiach: ""Lliçons de democràcia d'algú que accepta els vots d'un deportador de persones, poques. I per govern Frankenstein el de socialistes i comuns a Madrid, que també accepta els vots de l'extrema dreta segons li convé"" https://t.co/G8mOpj2YMC"
"585","<U+0001F3A5>@LauraBorras a #DBTLaVanguardia: ""No avançarem cap a la independència si hi ha partits al Govern que no volen treballar pel futur. Independència vol dir capacitat de decisió i de gestió de recursos que ens permet tenir expectatives de futur, que és el que volem pel nostre país"" https://t.co/lvHIfWsLE8"
"586","<U+0001F3A5> @LauraBorras a #DBTLaVanguardia a Salvador Illa: ""S'ha de ser molt agosarat per proposar-se com una solució quan s'ha liderat la pitjor gestió de la Covid a Europa. S'ha de tenir molta barra per parlar de solucions quan qui es presenta va ser part del problema, que és el 155"" https://t.co/BjLVBCftWQ"
"587","<U+0001F3A5> @LauraBorras a #DBTLaVanguardia: ""Demanem a la ciutadania que surti a votar. Davant d'un govern espanyol que rescata bancs, monarques, militants i toreros, necessitem un @govern que rescati persones, autònoms, petites empreses i sectors productius. I només #Junts ho garanteix"" https://t.co/p1pjVwCLrS"
"588","<U+0001F3A5> @LauraBorras a #DBTLaVanguardia: ""La nostra proposta és un govern fort, cohesionat, preparat, que prioritzi la gestió de la crisi, i que els instruments d'estat que ens proporcionaran expectatives de futur. Sense disposar d'aquestes eines i recursos, no hi haurà futur"" https://t.co/oCzyzCDC9F"
"589","<U+0001F5E3><U+FE0F> Comença el debat electoral organitzat per la @LaVanguardia amb la nostra candidata @LauraBorras.

<U+0001F4CC> Segueix el debat en directe a través del canal de YouTube de @LaVanguardia: https://t.co/NQJ080gwIk

#DBTLaVanguardia https://t.co/sy9SooMtzj"
"590","<U+2696><U+FE0F> El TC filtra, de nou, una sentència que pretén destruir l’escut social en habitatge que ha construït el @govern i el @parlamentcat, eliminant el lloguer social obligatori i deixant milers de persones i famílies desprotegides.

Vergonya i inacció de socialistes i comuns. https://t.co/vRApRu55EK"
"591","Un plaer poder parlar ahir recercaires de la UPC de Terrassa i comprovar com la recerca i la innovació a Catalunya està en molt bones mans. https://t.co/8dbNtsG1NO"
"592","<U+0001F3A5> Diari de campanya - Dia 0. 

Acte d'inici de campanya amb el president @KRLS i la @LauraBorras, en connexió amb els candidats i candidates de #Junts des de més de 30 punts diferents del territori.

<U+0001F91D> Treballem junts per SER el país que volem FER. 

#JuntsPerSer
#JuntsPerFer https://t.co/PoaO3LKSUU"
"593","<U+0001F5E3> Aquest matí a partir de les 9 h, la candidata de #Junts a la presidència de la Generalitat @LauraBorras participa en el debat electoral de @LaVanguardia.

<U+0001F4CC> Podràs seguir el debat en directe a: https://t.co/nnezy5o5K3

#JuntsPerSer
#JuntsPerFer https://t.co/NtwRLnwvpe"
"594","Són unes eleccions excepcionals, per moltes raons. Enmig d'una gran crisi, d'incerteses i repressió, ara més que mai cal força, determinació i esperança. La @LauraBorras serà la presidenta d'una Catalunya decidida a fer i a ser. Sense complexos, sense autolimitacions. @JuntsXCat https://t.co/nTM5xdRMLy"
"595","Pels que volen que l’independentisme es rendeixi , pels que volen invisibilitzar el President @krls , que sàpiguen que a @JuntsXCat mai ens ha fet por la democràcia ni  les urnes... El 14F serem amb @LauraBorras per la independència i el progrés social i econòmic del nostre país! https://t.co/zaHlJfK4pQ"
"596","Amb les eines digitals a @JuntsXCat hem treballat pel país durant els 3 darrers anys. Avui ens han servit per connectar tot el territori i començar la campanya. Des de l’Ebre, #JuntsPerFer @LauraBorras presidenta, #JuntsPerSer un país independent. https://t.co/Sp2bXiT1z1"
"597","Des de #laSeu també hem donat inici a la campanya del #14F. Amb energia i amb il·lusió cap a una República Catalana lliure, justa i equitativa amb oportunitats per a tothom. #JuntsPerFer #JuntsPerSer #JuntsPerGuanyar #FemhistòriaJuntes 

<U+0001F449> https://t.co/xpIF3L8pY5 https://t.co/Qwr8r7mxuS"
"598","L'#1Oct vam votar ser una república independent, el #14F tenim l'oportunitat de fer-ho junts.

A @JuntsXCat treballem junts per fer el país que volem ser. 

El #14F<U+0001F5F3><U+FE0F> votarem sense por!

#JuntsPerSer 
#JuntsPerFer https://t.co/wKDsLy9ttR"
"599","Molt agraïda a les més de 2.800 persones que s’han connectat a l’acte de @Juntsxcat <U+0001F44F><U+0001F3FC><U+0001F44F><U+0001F3FC>

L’#1O vam votar per ser una república independent, <U+0001F5F3> el #14F tenim l’oportunitat de fer-ho #junts!
Treballarem per fer que @LauraBorras sigui la primera presidenta de Catalunya! https://t.co/u4Sso1bSdx"
"600","""Per fer el país que volem necessitem ser lliures!"" I des de @JuntsXCat treballem amb aquest objectiu, sense deixar de banda la gestió d'un dia a dia que necessita un lideratge fort com el de la nostra candidata @LauraBorras. 
""Caminem junts i junts serem més forts'"" #FemHoJunts https://t.co/lYHTEs2DBm"
"601","Des de Valls, amb l’alcaldessa @DolorsFarre, hem participat en l’acte d’inici de campanya i hem fet la primera enganxada de cartells.

Des del sud de Catalunya, contribuirem a fer un país lliure per ser un país millor.

#JuntsPerFer
#JuntsPerSer https://t.co/JuHTaHwTtb"
"602","Per fer el millor país, per ser lliures. Només Junts hi arribarem. El 14F tenim l'oportunitat de fer Junts el que vam votar ser l'1Oct. 
#JuntsPerFer #JuntsPerSer https://t.co/beZekomckK"
"603","Treballem juntes per FER el país que volem SER 
#JuntsPerSer #JuntsPerFer https://t.co/LAX9I0SsJh"
"604","Amb la gent de @juntsxstc encetant la campanya!

Des de @JuntsXCat treballem per una Catalunya lliure, pròspera, justa i sostenible, que pugui contribuir amb tota la seva capacitat en la lluita contra el canvi climàtic.

#JuntsPerFer #JuntsPerSer https://t.co/z2d4kPtPak"
"605","Moltíssimes gràcies a les més de 2.400 persones que estan connectades seguint aquest acte telemàtic d’inici de campanya de @JuntsXCat . És MOLT emocionant veure tanta gent compromesa. Farem història i la farem junts! #JuntsPerFer #JuntsPerSer #JuntsPerGuanyar #FemHoJunts https://t.co/B7x7ArNVvL"
"606","<U+0001F4C4> @LauraBorras: ""L'estat espanyol ens ha imposat la data, però el resultat l'imposarem nosaltres""

<U+0001F4CC> Llegeix la nota de premsa: https://t.co/102MGAfxFT

#JuntsPerSer 
#JuntsPerSer https://t.co/H5iG39jZhW"
"607","<U+0001F49B> Gràcies a les 2.800 persones que heu seguit l'acte d'inici de campanya per a les eleccions del #14F<U+0001F5F3>.

<U+0001F3A5> Si te l'has perdut, recupera el vídeo al nostre canal de YouTube: https://t.co/i96n5tAj86

<U+0001F91D> Treballem junts per fer el país que volem ser!

#JuntsPerSer
#JuntsPerFer https://t.co/WsR4yufQ5V"
"608","<U+0001F3A5> @LauraBorras: ""La crisi sanitària és la nostra prioritat, i la independència és la nostra ambició. Vivim una situació molt complicada, calen solucions i en democràcia les urnes són sempre la solució. Som els de la il·lusió, propostes i futur. Farem història i la farem #Junts!"" https://t.co/TKHsvTTTHw"
"609","<U+0001F3A5> president @KRLS: ""La llibertat és esperança, és il·lusió, mobilització i participació, ingredients imprescindibles per sortir de la crisi. Tenim la immensa sort de formar un equip d'homes i dones que lideren el canvi que Catalunya necessita, amb la @LauraBorras al capdavant"" https://t.co/syInGGOO9b"
"610","<U+0001F3A5>@LauraBorras: ""L'Estat espanyol creu que pot posar i treure presidents de la Generalitat. La data electoral ens l'han imposat, però el resultat el posarem nosaltres. La crisi democràtica només es pot resoldre amb els vostres vots. No us resigneu. Som la llista del #NoSurrender"" https://t.co/ihhMLZaDhm"
"611","<U+0001F3A5> president @KRLS: ""Hem de plantar cara a la crisi i necessitem tenir els recursos, les eines i la força institucional, les mateixes condicions de la resta de països del món. Ho necessitem. També per aconseguir la llibertat, que només pot venir en forma de república independent"" https://t.co/PW6MrU3Ed3"
"612","<U+0001F3A5> @LauraBorras: ""No podem tenir un govern sucursalista que supediti la gestió de la pandèmia al que més convingui al PSOE. Illa no és el canvi, és una involució, és el 155 sanitari. Només sortirem de la crisi amb un govern independentista fort. L'únic canvi és la independència"" https://t.co/io6MonPiOM"
"613","<U+0001F3A5> president @KRLS: ""Ens ho juguem tot a les urnes, però no ens fan por, sabem que hi tenim una força poderosíssima. Tota la por que ens volen provocar es deu a la por que tenen ells als resultats de les urnes. Fa molt de temps que han renunciat a convèncer, prefereixen espantar"" https://t.co/qQD99wkHb7"
"614","Treballem #Junts per fer el país que volem ser! 

#JuntsPerSer 
#JuntsPerFer https://t.co/UQAqnwuPQB"
"615","<U+0001F4CD> I acabem les connexions amb els nostres candidats des de Sants (Barcelona), Vic, Igualada, Santa Coloma de Gramenet, Sallent, Lledoners, Sort i Moià. 

#JuntsPerSer 
#JuntsPerFer https://t.co/5gaAmqFbXZ"
"616","<U+0001F3A5> @GemmaGeis des de Girona: ""Ens hi juguem molt en aquestes eleccions: quedar-nos en un estat caduc que no ens permet progressar o desenvolupar el nostre projecte. Ens hi hem de deixar la pell, comptem amb un gran equip. Compteu amb la força de Girona""

#JuntsPerSer
#JuntsPerFer https://t.co/pG3TilkmTD"
"617","<U+0001F4CD> Connectem amb els nostres candidats des de Begues, Tremp, Tarragona, Vilafranca, El Vendrell, Mataró, Terrassa, Sarrià (Barcelona), i Girona, amb l'alcaldessa @MartaMadrenas i la cap de llista @GemmaGeis.

#JuntsPerSer 
#JuntsPerFer https://t.co/1HUspG4jfd"
"618","<U+0001F3A5>@albertbatet des de Valls: ""Junts per fer presidenta la @LauraBorras i junts per ser els del president @KRLS, els de l'#1Oct, els que no ens rendim. Això va de rendir-nos o continuar. Nosaltres som els de l'ambició, no ens resignem. El #14F guanyarem""

#JuntsPerSer
#JuntsPerFer https://t.co/QbwPTKelIR"
"619","<U+0001F4CD> Connectem amb els nostres candidats des de la Garriga, Montblanc, La Seu d'Urgell, Figueres, Tortosa, Bigues i Riells, Lloret, Bellpuig i Valls amb el cap de llista de @jxcatcamptgn @albertbatet.

#JuntsPerSer 
#JuntsPerFer https://t.co/2PqFMJnF5B"
"620","<U+0001F3A5> @ramontremosa des de Lleida: ""Tenim un missatge per vosaltres: aquest indret de Catalunya on hi ha terra, aigua, energies renovables, revolució digital, les persones de Lleida i l’Aran i el Pirineu són essencials. Endavant i visca Catalunya lliure!""

#JuntsPerSer
#JuntsPerFer https://t.co/oIQyyNz5wj"
"621","<U+0001F4CD> Connectem amb els nostres candidats des de Ripoll, l'Albi, Reus, Sabadell, Sant Cugat, Olot, la Sagrada Família (Barcelona), Prades, i Lleida amb el cap de llista @ramontremosa.

#JuntsPerSer
#JuntsPerFer https://t.co/OuMLi2SD9f"
"622","<U+0001F5E3><U+FE0F> @adaparellada i @ftenc presenten l'acte d'inici de campanya de #JuntsxCat. Un acte 100% telemàtic en connexió amb els nostres candidats des de més de 30 pobles i ciutats d'arreu de Catalunya.

#JuntsPerSer
#JuntsPerFer https://t.co/Dy16K75jeI"
"623","<U+0001F4E2> D'aquí a uns minuts, donem tret de sortida a la campanya, amb el president @KRLS i la candidata @LauraBorras en connexió amb més de 30 pobles i ciutats d'arreu de Catalunya. 

<U+0001F4F1> Un acte 100% telemàtic que podeu seguir a: https://t.co/Sdt5Wy47f8

#JuntsPerSer
#JuntsPerFer https://t.co/PyPg84gF5R"
